"TENo","count","inv.mean","inv.std.dev","participants.mean","distinct.cc","Status","Department  _","Department B _","Department C _","Department D _","Department E _","Department F _","Department G _","Department H _","Department I _","Department J _","Department K _","Department M _","Department N _","Department Q _","Department R _","Department S _","Department T _","Department U _","Department V _","Department W _","Department X _","Department Y _","Department Z _","status.bin"
"CN201403160029",10,0.00832668,0.0194245851754927,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"0"
"CN201403160030",4,0.03556333075,0.05469433125763,3.75,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160031",8,0.01611445075,0.0157141959099143,3.75,2,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160032",1,0.177119241,NA,0,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160033",1,0.139529423,NA,0,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160034",15,0.00924310026666667,0.00733510111689721,2.06666666666667,6,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160035",11,0.0187214748181818,0.0327193300235306,3.45454545454545,1,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160036",9,0.014964751,0.00662884796273596,1.88888888888889,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160037",2,0.069717748,0.0814486913890958,8.5,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201403160038",12,0.0316676841666667,0.021060706782898,3.66666666666667,1,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160038",12,0.0316676841666667,0.021060706782898,3.66666666666667,1,"Rejected",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"CN201403160040",26,0.007628726,0.0109191063543191,2.26923076923077,4,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160042",9,0.0111992986666667,0.010280408274364,0.444444444444444,3,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160043",17,0.00672466241176471,0.0130514716423912,0.294117647058824,5,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160044",26,0.00640513838461539,0.00110389270979258,0,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201403160045",20,0.00585967225,0.00787743105438775,0.8,5,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160046",6,0.0148734326666667,0.00980188181101633,0.166666666666667,3,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160047",1,0.169492321,NA,0,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160048",3,0.0345684813333333,0.0300843616036243,1.33333333333333,2,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160049",78,0.0021350461025641,0.000248278106707633,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201403160051",1,0.114732541,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201403160052",16,0.0079957028125,0.00964104040306449,0.25,3,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201403160053",5,0.0208087162,0.02915412491986,2.2,2,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160054",1,0.095122341,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201403160055",14,0.0168620135714286,0.0260719068809167,2.78571428571429,4,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160056",27,0.0061995682962963,0.00494270888883213,1.25925925925926,6,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160058",10,0.0204470952,0.0305691592739571,4.8,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160059",24,0.007848980125,0.00700683236799418,2,5,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160061",60,0.00209411546666667,0.00401696152339923,0.433333333333333,6,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160062",5,0.0443920538,0.0730248623339824,8.2,1,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160063",19,0.00799125973684211,0.0068980156619152,2.94736842105263,2,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160064",5,0.0404846664,0.0647736057112973,5.2,3,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201403160065",1,0.083266801,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201403160066",18,0.0127945021111111,0.0189970546726686,2.05555555555556,4,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160067",1,0.172235007,NA,0,1,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160068",15,0.0099043504,0.0126130003335868,2.26666666666667,5,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201403160069",7,0.0325754272857143,0.0592789817843989,13.8571428571429,2,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160070",6,0.024607461,0.0468015166177187,4.16666666666667,1,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160071",41,0.0041577387804878,0.00485120873730837,0.75609756097561,5,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160073",18,0.0135193100555556,0.0302859946380071,2.22222222222222,4,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160074",13,0.00640513869230769,0.00192683832764806,0.153846153846154,3,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160075",1,0.13962335,NA,0,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160076",8,0.0260116,0.0397372108320242,4.25,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160077",6,0.06133158,0.038737202326712,10,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160078",16,0.006354788,0.00811679556900284,0.1875,3,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160079",3,0.113943549333333,0.116433121931452,0,1,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160080",10,0.0159479641,0.0353082621598308,2.7,2,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160081",7,0.013674514,0.0105110172107451,0.285714285714286,3,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160082",7,0.0282204077142857,0.0373900116195056,4.14285714285714,3,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160083",15,0.0086645064,0.00456512552394455,2.06666666666667,3,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160084",9,0.0120613452222222,0.00980803677171848,0.222222222222222,4,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160085",58,0.00309944824137931,0.00552486935013172,0.810344827586207,4,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160086",45,0.00278505715555556,0.00273277899790794,0.333333333333333,5,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201403160088",6,0.0246512941666667,0.0246861250000539,4.16666666666667,4,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160089",13,0.0124468496153846,0.011920846634653,2.61538461538462,4,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160090",18,0.0148687361111111,0.0177154010290575,4,1,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160091",10,0.0272145776,0.0345081222706724,5.6,1,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160092",5,0.0536946414,0.100223043427404,8,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160093",9,0.0118046096666667,0.00660747349241673,1.22222222222222,5,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201403160094",20,0.00699243895,0.0126696786716247,1,6,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160095",9,0.0158153175555556,0.0187555160218145,2.77777777777778,3,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160096",4,0.0232494245,0.0308859659272949,0,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201403160097",1,0.090630724,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201403160098",8,0.019664913375,0.0290300407400806,4.25,5,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201403160099",8,0.013216785,0.00568595081225574,2,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160100",11,0.0115659009090909,0.00676333003958206,3,2,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160102",2,0.0667778145,0.0734832063310278,5.5,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160103",1,0.09575917,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201403160104",8,0.03935330875,0.0473638376003604,4.75,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160105",2,0.0416334005,0.00478687178522054,0,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160106",16,0.043708026125,0.0520960565718362,6.75,3,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403160107",22,0.00992899922727273,0.0261777319066164,1.72727272727273,4,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170001",20,0.0084750857,0.012547782420368,0.2,3,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201403170001",20,0.0084750857,0.012547782420368,0.2,3,"Rejected",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"1"
"CN201403170002",32,0.00300773725,0.00369655716475684,0.40625,5,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170003",27,0.00781790577777778,0.00615327793472236,1.25925925925926,7,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170004",5,0.0232846474,0.0166744760112802,3.2,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201403170005",19,0.0113725296315789,0.0231383335317889,1.10526315789474,3,"Approval",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170006",12,0.0115476134166667,0.0228542692745043,0.833333333333333,3,"Approval",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170007",18,0.00742706261111111,0.00654844850356395,1.38888888888889,5,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201403170008",10,0.0231700559,0.0276471931769896,8.4,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170009",10,0.0220138074,0.0220000066158824,7.8,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170010",6,0.0258942686666667,0.0285327275838836,4.66666666666667,2,"Approval",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170011",17,0.00489804711764706,0.00482162368911987,0,1,"Approval",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170012",8,0.02419222275,0.0199610511615541,2.875,3,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170014",8,0.023517118375,0.0393446847777882,3.25,3,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170015",7,0.0163742611428571,0.0125091379161019,1.57142857142857,3,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170017",2,0.0416334005,0.0286316989720098,0,2,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170018",6,0.0277556003333333,0.00660814819584944,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201403170019",4,0.02367679525,0.008957635013613,0.75,3,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170020",13,0.0127156270769231,0.023603182796736,3.69230769230769,2,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170021",16,0.010408350125,0.00538930397650048,0,2,"Approval",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170022",1,0.083266801,NA,0,1,"Rejected",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1"
"CN201403170023",14,0.0118952572857143,0.00728573441013542,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201403170024",1,0.083266801,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201403170025",3,0.0277556003333333,0.0231344686593102,0,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201403170026",6,0.0138778003333333,0.00740107030599401,0,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201403170028",6,0.0277556003333333,0.0257743153285798,0,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201403170029",8,0.02081670025,0.0175649900426707,0,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201403170031",1,0.083266801,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201403170032",1,0.083266801,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201403170034",7,0.0118952574285714,0.0140466657267539,0,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201403170035",21,0.00396508566666667,0.00100035153842583,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201403170036",17,0.0113657901764706,0.0256106094931295,1.35294117647059,4,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170037",2,0.083266801,0,0,1,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170038",18,0.00925186666666667,0.00367601690631822,0,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170039",6,0.0138778001666667,0.0138187170161406,0.333333333333333,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201403170040",38,0.00365600757894737,0.00521151801574818,0.473684210526316,5,"Approval",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170042",7,0.0118952572857143,0.00602509729388565,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201403170043",16,0.020147701125,0.0394378437788637,3.75,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170044",8,0.014839383875,0.0111782198190518,3,4,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201403170047",6,0.0277556006666667,0.0148622334491531,0,2,"Approval",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170048",10,0.0166533602,0.0107612418140508,0,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201403170049",2,0.041633401,0.0334746627097547,0,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0"
"CN201403170050",5,0.0200046964,0.00884238427821893,2.6,2,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170051",10,0.0110740618,0.00843767892820018,1.6,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170052",16,0.0075752595,0.00628963446724939,0.9375,4,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170053",2,0.085121871,0.0657802756776686,0,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170054",3,0.0277556006666667,0.000588860557460195,0,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201403170055",16,0.010408350125,0.00630343688026366,0,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201403170056",1,0.102540741,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201403170057",4,0.046336824,0.0537985394834074,6.5,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170058",3,0.0609558693333333,0.0625662285178346,0,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170059",70,0.0113378642571429,0.0268136405282413,2.28571428571429,4,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170060",6,0.0138778001666667,0.0166942698953768,0,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201403170061",9,0.00925186677777778,0.00760966582502063,0,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0"
"CN201403170063",20,0.00484760265,0.00321375040198965,0.2,3,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0"
"CN201403170064",5,0.0355290472,0.0388883723625901,4.4,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170065",3,0.0187028833333333,0.020577149422213,1,3,"Approval",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170066",8,0.011253698375,0.0101833637733215,0.75,3,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201403170068",30,0.00555112,0.00352692518382203,0,2,"Approval",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170070",50,0.00333067196,0.00472777824477376,0.16,4,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201403170071",8,0.010408350125,0.00727290761013164,0,3,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201403170073",8,0.02081670025,0.00817997671249627,0,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201403170074",3,0.128571205,0.093167159283467,0,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170075",20,0.0061041657,0.00629977062965545,0.35,4,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170077",1,0.083266801,NA,0,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170078",12,0.0138778001666667,0.00660676937412022,0,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201403170079",25,0.00333067196,0.00318657409877518,0,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201403170081",3,0.087499804,0.0442526960676495,13.6666666666667,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170083",6,0.029153556,0.0286636599384498,5.5,3,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170084",1,0.130794158,NA,0,1,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170085",9,0.0150962496666667,0.0155079595813128,1.66666666666667,4,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201403170086",4,0.0416334005,0.0263746760778456,0,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201403170087",2,0.041633401,0.00783263878576614,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170088",15,0.0066419324,0.0139480608485055,2.33333333333333,3,"Approval",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170089",6,0.0138778003333333,0.0284088445202391,1,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201403170090",10,0.042040107,0.0417646808235175,6.8,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170091",10,0.0126473491,0.0138057940439501,1.6,3,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201403170093",30,0.00277556,0.0002552807329329,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201403170094",6,0.0153712488333333,0.0094819563181081,2.66666666666667,5,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201403170095",9,0.020974029,0.0332917002083869,3.66666666666667,4,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170096",5,0.044794064,0.061166284441955,6.4,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170097",32,0.00260208759375,0.00359817764998216,0.0625,5,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0"
"CN201403170098",1,0.083266801,NA,0,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170099",9,0.0187594254444444,0.0280926153653396,4.66666666666667,2,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201403170100",3,0.325036397,0,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"CN201403170100",3,0.325036397,0,0,1,"Rejected",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"1"
